{276110,-958760}
{341011,97109}
{-656124,-373309}
{-408210,-932237}
{-522828,-17402}
{759348,937587}
{-73917,-863777}
{-356733,-41013}
{-521069,-786607}
{-825400,-102168}
{315873,308826}
{699914,-207314}
{-893516,-69799}
{-61461,-380990}
{657947,948514}
{538874,-665198}
{863334,-959022}
{372518,-688755}
{-55167,967973}
{-275641,14821}
{-400003,340518}
{610506,633842}
{-966276,-801632}
{90381,-120589}
{-437132,-679446}
{-177800,53539}
{884280,-25046}
{715298,-329077}
{161487,-613765}
{909603,-558945}
{348461,936525}
{-864405,948055}
{-655225,148185}
{514199,-102990}
{-260234,76897}
{-686404,609333}
{112568,138383}
{507702,-416548}
{-94903,332003}
{-928686,-779343}
{426056,935434}
{166250,-857232}
{-684960,920517}
{858603,737754}
{-789945,511841}
{610464,153809}
{318459,-701673}
{284369,-349554}
{-964042,650680}
{841911,593776}
{960540,416733}
{562640,308812}
{-67622,650230}
{-786040,420452}
{326850,351644}
{158639,-321643}
{-504685,771472}
{517233,-873466}
{916538,333913}
{963185,-350260}
{500377,745892}
{-841528,390916}
{-325468,298095}
{480756,125286}
{629060,850537}
{817504,-661064}
{51199,213218}
{156201,-82188}
{600968,-942996}
{512924,-129372}
{631969,359497}
{-565705,135164}
{937040,378056}
{-265201,488585}
{-71095,367782}
{-302280,402374}
{-796550,-345743}
{-234778,-703363}
{421081,16470}
{-584642,700051}
{174334,794724}
{672725,-274434}
{-503611,-489615}
{129184,-227638}
{792857,-272206}
{85494,412881}
{556928,-493361}
{99485,-700250}
{827017,-231853}
{778282,762060}
{667002,124781}
{-699162,-240419}
{-962799,519654}
{-525194,73367}
{-880386,260690}
{-315638,772189}
{-455912,160894}
{-28827,-553084}
{730126,-10513}
{67283,921307}
{319057,-596874}
{-891994,444871}
{273968,-270748}
{666500,-250759}
{565477,-875105}
{371605,808632}
{624554,-49517}
{625577,240418}
{930283,-788884}
{544532,631654}
{-939316,-926605}
{463838,-246726}
{-107515,-142118}
{-587019,-617850}
{-806895,-421908}
{675190,-895604}
{536618,464747}
{436740,418149}
{-35802,18869}
{40616,-565954}
{-424425,664251}
{177322,741515}
{504965,453686}
{862749,-304126}
{552275,999015}
{420772,-883570}
{761917,-993214}
{-686533,-987663}
{785739,159400}
{-489511,-984276}
{-101337,174630}
{-305749,-881951}
{-803128,365538}
{-298128,-198973}
{-151545,418075}
{-751353,-986035}
{576150,-537151}
{-83349,578636}
{996387,-185770}
{-269021,-197158}
{-467184,-814548}
{330302,380854}
{-205706,356924}
{723166,-49648}
{-525392,-883475}
{-145225,830426}
{733877,-480746}
{602415,-112045}
{-277599,871910}
{458612,608248}
{-570192,-658375}
{-863629,-111171}
{813323,516261}
{493756,137157}
{881382,-267528}
{-332807,-553395}
{-306165,-255306}
{196568,466093}
{865725,578617}
{-350991,-636873}
{202933,-159859}
{536818,-961320}
{951919,901996}
{-608421,-932131}
{917694,-716362}
{87989,-918021}
{825423,720066}
{-186424,377725}
{65569,123045}
{871599,539086}
{-831713,-145241}
{451970,391718}
{783308,520924}
{327534,-862010}
{-935581,-847869}
{-976013,66860}
{800176,-162469}
{311270,-13790}
{661136,-620114}
{-754903,1267}
{156911,-965006}
{479634,155900}
{927590,574218}
{266360,463684}
{-867983,-775308}
{-846207,840734}
{985130,-657446}
{-509679,833741}
{699404,188033}
{-625760,112751}
{-866201,12450}
{-846547,754594}
{-620786,412281}
{874498,-529833}
{750861,-636658}
{364491,-964128}
{269143,-279932}
{496093,-3750}
{116651,-50351}
{10833,714725}
{-853346,-135610}
{417019,105969}
{371220,465418}
{731524,836606}
{-581706,932568}
{27719,995591}
{952519,-626067}
{369386,-631970}
{504796,987573}
{470021,126693}
{-354667,-95452}
{540155,123855}
{567094,236658}
{992742,-257683}
{315188,464110}
{-743041,-944304}
{-382159,-688151}
{-543917,-211921}
{-925454,21773}
{-276429,105968}
{-720552,-438335}
{-611873,-695551}
{98267,-611635}
{774241,126143}
{6314,45578}
{-666137,485814}
{-120370,-57199}
{-171716,240321}
{542793,-124059}
{-411673,-81726}
{-16269,388247}
{-286299,502408}
{365683,361343}
{-360984,-141910}
{873245,-396653}
{399275,-455727}
{352629,96733}
{954894,792742}
{-908820,317171}
{-250877,-6230}
{886065,685379}
{733231,246901}
{63396,-688434}
{799028,-923239}
{279444,-434458}
{-235430,-242499}
{-963687,376367}
{-379249,-868123}
{787170,549360}
{-899290,163873}
{-476814,425357}
{-33465,-945998}
{-887067,-65746}
{-163153,303745}
{-867916,-859903}
{-581208,-549477}
{-800026,-407277}
{413598,-180499}
{-460456,684753}
{472952,806831}
{48203,-519514}
{-699322,856697}
{-21869,-332901}
{481623,-8453}
{499715,-499462}
{23880,840723}
{804317,-978258}
{193223,-674286}
{694664,971284}
{-54056,479722}
{581577,197501}
{-213500,-863347}
{658685,663526}
{-561269,-685400}
{548223,-679853}
{-485745,-501373}
{-584936,-611393}
{337634,-233416}
{-422236,-19409}
{673871,-867451}
{-764064,533619}
{35225,-727916}
{919676,843394}
{-317404,-622827}
{-335921,59830}
{843833,629765}
{761163,901806}
{-531929,-286088}
{818732,176822}
{-594224,955905}
{349505,956318}
{-662564,-606248}
{-331863,-190539}
{996324,-441765}
{469477,-711019}
{-149824,852897}
{-372311,-341012}
{-452956,-998934}
{-133213,506370}
{-52895,-312760}
{-815695,-78953}
{-842102,88003}
{901287,349983}
{-351626,-538167}
{751097,-727472}
{-213094,-43513}
{200155,-660583}
{-699499,156308}
{995142,-845712}
{-792979,-185820}
{769736,-263875}
{-775681,882298}
{-199720,-249329}
{336174,-277620}
{-398223,307879}
{430044,-649915}
{-736447,817927}
{-947840,260689}
{58048,875936}
{363605,879005}
{368002,-494638}
{976675,-277503}
{228959,-509619}
{605067,-121187}
{655159,907938}
{-461359,357572}
{730190,-390134}
{-991740,657119}
{434471,100915}
{-442513,-304543}
{-519299,848974}
{492194,984380}
{-946273,787349}
{-97942,-964037}
{-896927,921926}
{-141808,803906}
{-767799,-505924}
{320239,400282}
{-661627,-963904}
{774915,819672}
{-877599,-647318}
{-270440,-322171}
{965525,-611532}
{378638,-720610}
{838758,-875247}
{-73999,517034}
{-80281,-889447}
{466219,576383}
{834639,356356}
{353553,309444}
{478121,981908}
{-854913,-521694}
{-447551,371166}
{709467,-775676}
{887636,163443}
{-892741,253169}
{524,-350956}
{325050,228653}
{-618375,178428}
{-431577,685457}
{615561,-919178}
{-463321,-151774}
{-359975,741810}
{573542,-498593}
{-123003,965142}
{-546949,-288223}
{-922855,157110}
{685273,-752059}
{417688,-662860}
{-366088,-750464}
{-648350,497278}
{5751,-832956}
{882420,-613806}
{28890,-113190}
{887180,-824675}
{631366,910284}
{-766468,-930062}
{-424775,377119}
{691298,332014}
{-907267,344302}
{-518565,256052}
{897136,17698}
{676542,-393765}
{-456105,356961}
{914191,355128}
{-4547,449089}
{-643643,-392894}
{-501571,-377594}
{250802,-567590}
{521388,-969252}
{464660,505838}
{704065,661836}
{705320,-994220}
{-786210,924212}
{-779911,-499261}
{-91299,-820117}
{-28999,-8539}
{-9993,748318}
{-859307,-432416}
{-153952,218625}
{-629715,87638}
{693152,364276}
{365953,-273043}
{-777390,-317854}
{517864,356777}
{822683,-558008}
{396248,-282359}
{84675,446471}
{232328,-167313}
{582958,-435541}
{432125,924664}
{357241,534404}
{87409,439961}
{-33273,-629080}
{506892,16719}
{930923,-342955}
{34299,644229}
{78857,-84667}
{825352,757496}
{-770347,-576196}
{-220078,-804847}
{-532625,-719871}
{-863865,-149582}
{-718281,995037}
{-521305,-888336}
{719034,-629644}
{500833,245476}
{-716038,647435}
{356328,707967}
{-886208,446968}
{682927,63358}
{607587,153786}
{216159,247553}
{-533625,-516577}
{-301334,824137}
{620725,471987}
{923853,903005}
{-644789,-115630}
{-983522,247422}
{274382,756998}
{-480330,944235}
{918746,566911}
{259863,-274450}
{-381119,894640}
{963389,-670530}
{703114,-454393}
{-483647,-314741}
{-621523,-767071}
{113288,-634306}
{690615,-289113}
{-629264,-868065}
{346999,-870852}
{-115845,-437064}
{846040,-24093}
{-111771,124715}
{-447573,-353646}
{-121589,-629894}
{226167,799681}
{-38068,-902812}
{-467448,-695454}
{833544,-920753}
{542474,46269}
{320679,906039}
{581269,-884612}
{766135,33560}
{470511,-366232}
{56485,412145}
{-79706,144225}
{277115,629832}
{-46822,992334}
{884084,172752}
{676555,686709}
{-90367,953492}
{590510,-106455}
{625766,207926}
{-663198,655721}
{-417129,-278401}
{998653,-868452}
{-206105,-385087}
{617066,-843850}
{829064,-305310}
{-154062,103566}
{-967365,3799}
{-663645,-607873}
{-982072,581724}
{194008,900458}
{-9877,319772}
{-394339,-852875}
{997961,-161475}
{125448,931852}
{95033,760373}
{-113670,394950}
{254519,594964}
{945348,367140}
{817965,619166}
{369033,-435705}
{-667224,-37515}
{899221,-403983}
{-423517,789931}
{-532600,-151427}
{680053,272645}
{278810,-617623}
{363696,309077}
{-227327,136720}
{-378961,-205721}
{662102,309434}
{-292558,141304}
{321243,649277}
{-76120,-145194}
{598706,451705}
{518104,732129}
{542564,158481}
{43084,718206}
{-10905,309304}
{164002,647121}
{780339,-486540}
{736819,-211390}
{-431549,-816425}
{460876,-213582}
{417401,-443464}
{773265,-202671}
{707808,606132}
{999583,875554}
{68149,636381}
{-30825,-658991}
{-547864,412026}
{-23967,530679}
{34670,-457353}
{-172810,592104}
{208997,270926}
{969988,-507001}
{-27071,-361604}
{-509651,520270}
{-496010,103253}
{-594903,-516845}
{645074,956007}
{671220,-217001}
{-783344,125795}
{-671406,309968}
{776177,-274873}
{210666,-380341}
{-764438,-263653}
{-636026,25911}
{310193,-98984}
{-48526,-898628}
{-840912,-103701}
{657219,-210795}
{122239,756222}
{-799311,-558082}
{138656,-960088}
{639231,55781}
{486416,-449335}
{-507750,403812}
{-890885,-379478}
{476680,536998}
{-594441,-931825}
{-466781,-994499}
{-830140,898618}
{977585,-455792}
{146163,35941}
{808588,39573}
{-984265,284574}
{9324,59863}
{-151790,-34514}
{93,-742507}
{539098,-855102}
{632522,499181}
{253019,-469597}
{-11874,-279577}
{928222,-975583}
{422722,-96808}
{64132,230081}
{-197334,449956}
{-650711,-771613}
{-134450,-580417}
{842916,-486074}
{77683,369428}
{-885301,980449}
{935955,-919534}
{-245578,101310}
{640702,-216343}
{-374823,93144}
{-295748,-933741}
{760574,-511953}
{740964,881161}
{781890,971286}
{-975865,236430}
{77433,182854}
{-407507,528047}
{905652,-810103}
{-331750,858563}
{719156,-449081}
{-288895,123381}
{-710350,-788629}
{-22485,426156}
{881300,-336552}
{526706,-71135}
{-522788,-633758}
{662080,983862}
{-381335,-359853}
{-281682,259513}
{-96400,715246}
{-591701,218803}
{-268911,761806}
{938454,746474}
{-751178,352779}
{-909551,794492}
{288081,-998114}
{-637578,598794}
{824268,-852864}
{-492440,407467}
{-145522,593966}
{557712,100715}
{276169,-722146}
{827133,513603}
{-670981,721976}
{-287842,561036}
{671808,46577}
{-522566,-962597}
{-178815,307561}
{934001,45415}
{380270,914389}
{284197,359615}
{458207,-300734}
{439359,858159}
{-312669,312412}
{-914278,-21821}
{868569,829619}
{-256158,-531239}
{-161093,362331}
{392118,-955966}
{322036,-114873}
{636970,391060}
{914766,303372}
{-496979,922136}
{-691574,-686616}
{663787,102660}
{-181981,-825669}
{705436,-942924}
{75333,307365}
{67827,180440}
{438895,330136}
{364503,-819921}
{-559524,-522308}
{242890,-603690}
{608458,-517469}
{729492,378364}
{-555189,35626}
{-421153,124108}
{255376,-314421}
{-262014,-194455}
{677877,-563348}
{341731,864137}
{114895,-819581}
{-878997,686211}
{920674,-575701}
{-493402,238873}
{-191052,-887157}
{724635,-274603}
{798374,360276}
{41987,-127292}
{-124517,38268}
{-663317,-956199}
{-483314,-962816}
{-750207,-725494}
{791982,-912824}
{212760,956127}
{-62377,669738}
{-540815,298246}
{-262401,-187345}
{579492,28207}
{-193941,-558021}
{-711211,-922406}
{933163,-538308}
{-59654,157055}
{810838,-263395}
{142321,53983}
{-416654,848941}
{903371,-577450}
{868171,-596957}
{-937484,601072}
{-873091,-16567}
{152314,91775}
{37414,351802}
{435310,-102958}
{165612,-366608}
{347545,721792}
{598028,-832095}
{-838111,924657}
{91046,680945}
{-670345,-725011}
{-164888,405995}
{1097,-489160}
{16349,-791191}
{-318324,98109}
{831731,488862}
{881870,936541}
{391740,734775}
{427203,-288344}
{-573597,-710788}
{-758790,778402}
{-574214,-657532}
{82574,-845889}
{722844,-139644}
{-266767,614628}
{-212169,757592}
{-364686,-749963}
{-777273,-31475}
{-697697,311200}
{379469,-201448}
{-242872,-413346}
{900587,-607427}
{-666175,381359}
{608456,36215}
{703385,-429923}
{802428,16718}
{271274,290534}
{-333649,-149784}
{576318,-579235}
{-153120,681256}
{445715,216137}
{-720065,-64310}
{-75530,-904107}
{-955631,896581}
{804242,-396147}
{-716096,-751410}
{627561,287816}
{-554305,-599975}
{-550187,-91188}
{105464,212200}
{-649731,577451}
{-74131,350764}
{-698145,534763}
{-811342,-225153}
{-653816,738083}
{519041,-245138}
{-191168,376477}
{-528823,996126}
{223484,-820913}
{-84606,-212986}
{955587,752490}
{-70920,724329}
{-9112,969855}
{355967,-115879}
{-588317,-362267}
{599533,332691}
{968968,157630}
{-843779,-873323}
{155364,84791}
{640455,-469519}
{-308530,-696219}
{172864,-730132}
{341452,396819}
{-487789,-319500}
{-401612,28828}
{884747,-44755}
{-564963,-784895}
{457167,373483}
{693787,-467193}
{-437297,664831}
{-326721,-275232}
{-309659,-271266}
{-590363,475161}
{-757744,-33718}
{-167963,-46622}
{-73026,-909326}
{-45304,-670462}
{-92341,-298349}
{396942,752072}
{-168313,454870}
{-878930,-752284}
{-968448,477879}
{-604615,-280039}
{981606,481452}
{84382,-509511}
{487206,-632785}
{899941,627747}
{445192,-345429}
{-531148,-479294}
{-402214,636005}
{174,-721469}
{623907,-8689}
{354835,-440511}
{-363059,-244688}
{-495150,849753}
{992051,-301461}
{329892,-541292}
{-256428,257435}
{-130338,238381}
{181824,-499533}
{802271,897200}
{-531838,-465328}
{-51320,4327}
{547260,85068}
{86544,-127757}
{-840656,-118073}
{401095,243739}
{640524,-156577}
{201815,645123}
{232662,279140}
{-944030,845853}
{589256,-886940}
{594281,-55770}
{436888,924430}
{-48797,-939402}
{-948440,169114}
{186753,-883907}
{443186,-221896}
{483513,397003}
{-554169,-785568}
{817139,620384}
{52180,610509}
{-749981,827297}
{-682887,-848674}
{-329146,-807554}
{451125,678046}
{-134198,-525906}
{395990,355315}
{189809,-22653}
{557511,-342966}
{220071,-524411}
{-685173,291097}
{661164,-305150}
{646601,565426}
{613743,987665}
{-921304,-778360}
{-837177,-353102}
{-434175,220679}
{-903330,-75704}
{-673673,-121321}
{-983952,965625}
{965166,-448349}
{-140880,-625640}
{297491,-210294}
{205012,47855}
{296463,-811933}
{-50622,825294}
{-291437,577631}
{-410085,-942940}
{111303,-991158}
{827302,-869865}
{20796,-777960}
{162054,383495}
{-131347,-695309}
{-120063,943265}
{-985717,-205387}
{-582650,-808050}
{539615,983136}
{-416005,528707}
{451658,-181109}
{687980,-590729}
{278530,-519797}
{-806640,847092}
{502455,225155}
{-719305,-334556}
{-350911,181333}
{-207689,-722217}
{-53706,791560}
{986429,-79512}
{186825,219050}
{99368,-822819}
{-637120,242426}
{599677,-133843}
{413172,-754503}
{-543717,280209}
{-417043,376107}
{972556,-705429}
{-91927,189843}
{-27618,348618}
{97633,-21163}
{-168026,684898}
{-507182,-202059}
{953119,-685320}
{-591035,292132}
{554046,759970}
{-959038,392767}
{999474,-169893}
{332429,-831417}
{-901562,-81652}
{992713,496641}
{-321478,-315992}
{280386,513103}
{-161182,517404}
{-778384,143873}
{170055,-911964}
{23322,521438}
{-296692,852127}
{442300,235235}
{-49226,194791}
{196349,201043}
{-536464,-996250}
{665617,129704}
{-972389,-375154}
{-303546,-439094}
{-18180,-408141}
{-676986,742759}
{231601,92824}
{-682442,822480}
{-567813,-570752}
{-995851,106099}
{260622,482449}
{-896344,-201404}
{-768262,-893504}
{-771421,-689960}
{-573811,467971}
{632149,512157}
{-627679,470389}
{783365,-110267}
{-576240,-126654}
{-551258,905607}
{456103,283267}
{435372,-749046}
{311508,302434}
{25966,662118}
{-415998,-314173}
{745994,-280348}
{-54155,831816}
{772059,-961932}
{-55030,974186}
{255423,-536584}
{-977246,-29087}
{-690607,-693857}
{860710,342966}
{987969,965936}
{67314,684535}
{-572171,67534}
{-928664,154602}
{-801949,751018}
{567202,-819406}
{-508308,919911}
{76789,-12719}
{-404689,-625380}
{813404,-311376}
{-993381,-49774}
{976129,624630}
{414061,-75770}
{192751,276069}
{445436,-107076}
{977356,-586983}
{-653949,372547}
{-77776,-889926}
{-618331,-30198}
{-662575,891036}
{67475,-576397}
{898981,479785}
{-85443,-866642}
{-262155,481842}
{-702987,901955}
{575310,407417}
{768578,-306599}
{-610943,-26286}
{-201438,457144}
{-10646,-444835}
{-560789,-677388}
{-283600,257546}
{50616,-322847}
{506879,856566}
{686379,706609}
{397797,494239}
{372577,-699654}
{925310,479313}
{974464,-346040}
{871429,281649}
{-318585,66470}
{-853260,-100919}
{-604699,836960}
{-577422,-120230}
{-319579,-333221}
{-1370,249486}
{-524734,270896}
{-717612,-836707}
{194041,-380159}
{344712,-586939}
{-807106,-988906}
{792095,-853025}
{-966018,-356561}
{554278,-461721}
{-720073,512173}
{322161,510879}
{-252056,563503}
{-890615,-583179}
{611338,-600746}
{-718219,33604}
{195514,-170123}
{33211,865803}
{401459,227966}
{-726854,-758322}
{-148381,-131177}
{-990765,-255215}
{-323438,-524033}
{865230,-244392}
{-984802,-329034}
{-601857,808295}
{91310,245435}
{812104,-834074}
{-844081,517979}
{716605,-955447}
{666154,-600199}
{74115,-110625}
{814604,-113927}
{671495,-938275}
{-476981,-99468}
{-705967,-768068}
{-454290,903392}
{-96239,210937}
{-375317,330774}
{211224,-26848}
{918058,-960787}
{581497,-870856}
{-601270,384561}
{-459364,894283}
{994174,-84548}
{-693511,889805}
{-662119,-36759}
{180477,417669}
{241381,-725085}
{-796016,-436854}
{603264,-741521}
{-11041,494781}
{-988975,614128}
{911814,-788312}
{243010,447275}
{925677,77520}
{-761899,26934}
{-917046,473699}
{-803702,-101435}
{406520,-856958}
{-694046,596479}
{12015,698291}
{-728361,234012}
{529010,339595}
{114137,367322}
{348817,-69990}
{-93238,-522760}
{286142,-413751}
{406300,104545}
{913521,710341}
{-466902,-814418}
{-774384,-323818}
{-557541,438203}
{569159,614374}
{716619,680654}
{553850,-19946}
{623135,-896966}
{964327,215534}
{70157,945639}
{-220963,251561}
{997596,-203360}
{-234957,-747651}
{-473368,-509834}
{-559709,505867}
{691270,756497}
{528637,605324}
{520482,-961835}
{-857419,-519949}
{421659,-458767}
{578043,163689}
{671722,-597127}
{240301,932773}
{542825,-624167}
{179798,-707255}
{-298952,-960226}
{400984,48383}
{240482,-516258}
{750567,-388434}
{-390469,-172217}
{-125554,599340}
{831257,776840}
{971497,748335}
{-671683,463818}
{-225732,413809}
{-56349,321738}
{647012,-229204}
{-732733,705250}
{24910,-563664}
{-565095,385722}
{-343098,-325538}
{361115,-605947}
{820056,-90060}
{505320,683322}
{-121971,226811}
{832447,-749989}
{273648,-232024}
{-172655,-375333}
{270301,567533}
{8726,255261}
{230233,-223687}
{-757121,-406383}
{-856533,770794}
{-602253,583336}
{-352933,-233143}
{470104,559841}
{-346347,927319}
{337851,702355}
{527901,-822136}
{-351549,-201111}
{-380212,934061}
{529685,376866}
{-851255,926707}
{736985,98761}
{-650920,-956905}
{727158,-75354}
{622300,-577079}
{126008,-218929}
{-305593,525685}
{-188884,-236396}
{31058,398495}
{-686648,888374}
{560334,-844838}
{541536,-579550}
{-817681,174682}
{971818,5408}
{65100,-631189}
{952143,812623}
{67685,269743}
{-745373,-610400}
{-40393,111698}
{412427,264263}
{366375,210795}
{-351057,134103}
{-265795,-188641}
{151375,-719638}
{249381,-491892}
{665997,300460}
{594527,-806819}
{621905,-755561}
{-547027,326473}
{219558,351239}
{-744367,740290}
{-578144,151800}
{-486306,-340777}
{-301482,377193}
{-90394,939962}
{292092,219079}
{-698876,774201}
